49	9	69	35	1	249	77	526	521	10	19	7	6	0	0	0	551	105	3632	1961	1813	1675	74	79	21	3821	1851	3908	152	87	128	46	100	44	37	2	0	0	0	0	0	0	0	53	127	45	77	1	0	0	0	0	0	0	2	0	39	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119	14	110	88	3	480	329	783	1324	6	62	34	21	1	1	0	1547	816	6760	2690	5553	7112	56	329	172	5490	4691	9216	85	312	695	88	325	134	225	0	27	10	11	3	3	0	0	73	433	235	73	0	6	15	10	0	0	0	3	2	116	8	2	14	0	0	0	0	0	2	0	0	0	0	0	0	0	0
137	5	34	10	0	107	10	259	134	3	0	0	1	0	0	0	204	5	1562	999	415	198	21	0	0	1916	427	1004	45	0	0	20	13	6	3	0	0	0	0	0	0	0	0	32	0	0	12	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250	6	42	14	1	154	16	332	181	2	21	4	4	0	0	0	373	9	2346	1235	624	287	17	100	6	2461	527	1395	32	108	82	33	46	32	14	0	0	0	0	0	0	0	0	29	162	19	7	0	0	0	0	0	0	0	2	0	19	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251	9	63	36	0	194	84	453	490	6	0	0	7	0	0	0	346	126	2699	1660	1454	1672	34	0	0	3333	1616	3468	96	0	0	39	96	47	43	1	0	0	0	1	2	0	0	47	0	0	46	0	0	0	0	0	0	0	0	0	30	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
305	7	55	21	0	198	35	420	324	7	0	0	3	0	0	0	427	35	2949	1514	1144	795	48	0	0	2976	1198	2408	106	0	0	36	44	22	15	2	0	0	0	0	0	0	0	30	0	0	40	0	0	0	0	0	0	0	0	0	33	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
327	6	46	14	1	157	16	319	202	7	16	4	6	0	0	0	308	9	2130	1071	652	329	46	55	6	2234	707	1357	91	62	60	25	76	47	17	1	0	0	0	1	1	0	0	28	108	26	33	0	0	0	0	0	0	0	2	0	17	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	4	30	6	0	99	4	206	90	1	0	0	0	0	0	0	189	1	1305	681	297	90	6	0	0	1574	329	606	15	0	0	18	0	0	0	0	0	0	0	0	0	0	0	16	0	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	10	56	45	0	146	120	439	496	4	0	0	4	0	0	0	239	210	2213	1694	1283	1952	23	0	0	3292	1318	3825	58	0	0	23	29	27	32	0	0	0	0	1	0	0	0	57	0	0	34	2	0	0	0	0	0	0	0	0	35	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291	8	56	28	0	197	56	401	376	6	0	0	8	0	0	0	461	70	2781	1474	1258	1080	51	0	0	2905	1174	2597	119	0	0	27	113	74	48	1	0	0	0	4	0	0	0	32	0	0	38	0	0	0	0	0	0	0	0	0	30	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
339	7	46	21	0	171	35	387	270	2	0	0	3	0	0	0	483	35	2789	1583	978	660	19	0	0	2846	781	2209	37	0	0	39	46	27	15	0	0	0	0	1	0	0	0	38	0	0	11	1	0	0	0	0	0	0	0	0	29	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	6	50	14	1	212	16	363	219	2	21	4	4	1	0	0	585	9	2987	1383	876	358	12	99	6	2725	794	1569	38	110	81	44	64	18	10	0	21	0	0	0	1	0	0	37	154	24	9	1	11	0	4	0	0	0	1	0	17	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	5	37	10	0	145	10	299	142	4	0	0	3	0	0	0	385	5	2241	1148	552	204	31	0	0	2201	472	1111	64	0	0	36	26	29	9	0	0	0	0	1	0	0	0	23	0	0	15	3	0	0	0	0	0	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
279	11	82	55	0	303	165	663	786	12	0	0	17	0	0	0	735	330	4677	2734	2791	3399	94	0	0	4825	2670	6116	182	0	0	66	237	182	138	1	0	0	0	1	5	0	0	81	0	0	110	3	0	0	0	0	0	0	0	0	70	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
307	5	37	9	1	139	7	272	137	4	11	3	0	0	0	0	361	2	1996	973	530	163	30	26	3	2027	485	991	68	27	33	28	0	0	0	0	0	0	0	0	0	0	0	20	75	26	15	1	0	0	0	0	0	0	1	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	7	55	21	0	243	35	385	324	7	0	0	3	0	0	0	733	35	3238	1315	1400	795	70	0	0	2768	1146	2213	93	0	0	40	58	21	15	1	0	0	0	0	0	0	0	30	0	0	41	2	0	0	0	0	0	0	0	0	27	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	15	106	101	4	370	404	788	1383	7	53	50	23	1	1	0	885	1070	5381	2887	4696	8063	46	165	278	5612	4543	10036	112	177	637	63	299	157	245	0	10	10	12	5	11	0	0	57	424	336	92	1	4	12	12	0	0	0	6	5	119	6	0	18	0	0	0	0	1	1	0	0	0	0	0	0	0	0
109	3	22	3	0	77	1	173	44	3	0	0	0	0	0	0	168	0	1166	666	154	22	27	0	0	1228	148	340	51	0	0	15	0	0	0	0	0	0	0	0	0	0	0	18	0	0	6	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122	9	67	35	1	251	77	497	505	6	13	7	9	0	0	0	625	105	3629	1878	1840	1616	44	40	21	3468	1743	3651	98	35	87	44	124	82	56	2	0	0	0	2	1	0	0	54	84	50	45	1	0	0	0	0	0	0	2	0	37	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195	10	76	44	1	273	112	568	657	6	15	8	5	1	0	0	623	182	4032	2126	2321	2467	39	55	28	4189	2382	4797	88	48	119	45	64	37	37	1	15	0	0	1	0	0	0	55	120	57	53	1	7	0	7	0	0	0	0	0	51	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
212	6	43	15	0	144	20	293	209	3	0	0	3	0	0	0	298	15	1900	1017	674	406	21	0	0	2155	692	1393	49	0	0	26	44	21	12	0	0	0	0	1	0	0	0	20	0	0	15	1	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
295	5	35	10	0	112	10	276	140	1	0	0	0	0	0	0	220	5	1720	1100	448	210	6	0	0	2094	471	1082	19	0	0	29	0	0	0	0	0	0	0	0	0	0	0	31	0	0	4	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
334	14	84	90	1	235	352	609	1067	5	13	12	6	0	0	0	400	935	3321	2181	2951	6185	21	35	66	4474	3061	7607	64	42	154	36	69	43	70	1	0	0	0	0	0	0	0	62	88	69	64	0	0	0	0	0	0	0	1	0	68	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	8	52	27	1	182	50	386	352	1	8	6	2	0	0	0	426	55	2648	1492	1231	976	4	21	15	2849	1085	2555	10	6	48	37	22	8	12	0	0	0	0	0	0	0	0	40	76	44	6	0	0	0	0	0	0	0	0	0	26	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	4	23	6	0	67	4	161	69	1	0	0	0	0	0	0	124	1	929	563	201	69	5	0	0	1297	179	471	8	0	0	11	0	0	0	0	0	0	0	0	0	0	0	11	0	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	3	20	2	1	57	0	170	25	0	13	1	1	0	0	0	90	0	946	727	66	0	0	36	0	1215	76	210	0	42	12	15	12	6	0	0	0	0	0	0	0	0	0	16	114	6	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	9	78	35	1	382	77	570	597	12	7	7	10	0	0	0	1382	105	5538	2063	2824	1929	113	15	21	4192	2324	4281	189	6	48	78	207	65	66	2	0	0	0	5	1	0	0	50	50	70	91	3	0	0	0	0	0	0	0	0	47	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165	7	44	20	1	119	30	363	249	3	11	5	2	0	0	0	182	25	1940	1504	672	556	15	24	10	2670	749	2001	37	28	53	20	18	17	8	0	0	0	0	0	0	0	0	38	89	31	17	1	0	0	0	0	0	0	1	0	25	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
224	10	76	45	0	282	120	559	668	9	0	0	8	0	0	0	660	210	4036	1983	2419	2608	69	0	0	4125	2373	4799	128	0	0	47	117	59	64	1	0	0	0	1	0	0	0	49	0	0	77	1	0	0	0	0	0	0	0	0	55	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
317	8	59	28	0	220	56	409	399	8	0	0	7	0	0	0	543	70	2993	1392	1449	1158	68	0	0	2979	1365	2736	105	0	0	31	91	45	39	1	0	0	0	0	1	0	0	30	0	0	53	0	0	0	0	0	0	0	0	0	17	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	11	95	53	2	390	148	728	888	12	38	16	12	0	1	0	988	266	5903	2864	3547	3615	99	159	56	5214	3565	6564	184	174	293	78	190	92	97	3	0	10	8	2	0	0	0	64	305	123	104	0	0	18	0	0	0	0	7	0	103	6	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91	13	121	74	4	576	243	889	1330	12	80	42	20	1	1	0	1877	510	8270	3130	6130	6315	116	407	190	6224	5768	9468	173	334	821	105	355	147	195	4	18	12	10	1	1	0	0	63	550	367	129	1	7	12	11	0	0	0	9	5	146	22	6	21	0	0	0	0	1	0	0	0	0	0	0	0	0	0
113	9	58	36	0	184	84	492	462	5	0	0	1	0	0	0	406	126	3020	2015	1466	1610	25	0	0	3648	1421	3844	89	0	0	56	6	10	7	2	0	0	0	0	0	0	0	55	0	0	40	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152	9	95	35	1	471	77	718	716	10	18	7	12	1	0	0	1453	105	6898	2579	3450	2292	102	71	21	5068	3550	5203	148	78	120	106	223	101	75	3	18	0	0	3	1	0	0	65	133	69	70	0	11	0	7	0	0	0	2	0	86	2	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227	13	121	78	0	548	286	880	1392	18	0	0	30	0	0	0	1631	715	7668	3039	6114	7365	147	0	0	6202	6044	9835	272	0	0	80	452	216	291	5	0	0	0	5	13	0	0	73	0	0	195	2	0	0	0	0	0	0	0	0	137	0	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
230	11	90	52	3	410	138	676	832	11	42	27	13	0	0	0	1427	225	6050	2507	3714	3228	104	146	102	4907	3087	6105	169	150	369	81	236	93	108	2	0	0	0	2	0	0	0	60	290	219	97	1	0	0	0	0	0	0	4	3	81	4	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
238	11	84	54	1	329	156	638	802	8	22	9	8	0	0	0	860	294	4793	2398	3062	3384	69	111	36	4648	2843	5986	118	114	194	56	117	59	68	2	0	0	0	0	0	0	0	61	144	58	75	0	0	0	0	0	0	0	3	0	62	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	9	79	33	3	333	65	589	579	7	41	17	4	2	2	0	887	75	4865	2069	2449	1708	56	126	40	4360	2454	4229	113	131	228	68	64	31	21	2	25	12	10	0	0	0	0	52	271	155	55	1	14	28	11	0	0	0	1	0	55	6	0	6	0	1	1	0	0	0	0	0	0	1	0	0	0	0
64	10	78	44	1	299	112	594	670	10	16	8	8	0	0	0	727	182	4377	2174	2508	2499	82	63	28	4333	2448	4960	157	53	125	62	120	66	58	1	0	0	0	0	1	0	0	49	127	59	85	2	0	0	0	0	0	0	2	0	60	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	8	64	28	0	234	56	497	438	7	0	0	5	0	0	0	516	70	3499	1912	1563	1284	48	0	0	3699	1645	3317	113	0	0	41	75	33	30	0	0	0	0	0	0	0	0	37	0	0	45	1	0	0	0	0	0	0	0	0	46	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	6	55	14	1	240	16	401	251	5	18	4	2	1	0	0	639	9	3387	1349	1076	421	44	72	6	3056	1081	1798	63	79	71	48	34	16	7	2	18	0	0	0	0	0	0	26	113	34	25	1	6	0	4	0	0	0	0	0	23	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	8	72	28	0	316	56	513	490	9	0	0	7	0	0	0	900	70	4256	1792	2094	1428	81	0	0	3732	2059	3404	129	0	0	59	118	47	42	1	0	0	0	0	0	0	0	40	0	0	62	2	0	0	0	0	0	0	0	0	46	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172	7	42	21	0	119	35	322	246	4	0	0	3	0	0	0	225	35	1777	1225	679	600	22	0	0	2450	683	1858	47	0	0	27	35	21	15	1	0	0	0	0	0	0	0	38	0	0	22	1	0	0	0	0	0	0	0	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182	9	73	33	3	282	65	543	522	6	42	17	8	2	2	0	701	75	4105	1957	1974	1509	40	131	40	3978	1985	3805	92	142	228	48	123	59	43	1	26	12	10	1	0	0	0	45	293	129	46	2	12	29	11	0	0	0	2	0	50	2	0	12	0	1	1	0	0	0	0	0	0	1	0	0	0	0
274	14	119	91	0	479	364	871	1497	15	0	0	25	0	0	0	1225	1001	6837	3137	5817	8688	105	0	0	6149	5913	10638	227	0	0	89	402	172	294	3	0	0	0	4	2	0	0	79	0	0	178	6	0	0	0	0	0	0	0	0	162	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294	6	51	15	0	202	20	380	241	6	0	0	7	0	0	0	504	15	3003	1366	907	454	38	0	0	2715	922	1729	82	0	0	38	101	53	28	0	0	0	0	1	0	0	0	25	0	0	25	1	0	0	0	0	0	0	0	0	30	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	6	61	15	0	326	20	476	297	11	0	0	4	0	0	0	1277	15	5035	1796	1544	578	102	0	0	3433	1369	2250	173	0	0	73	84	32	16	5	0	0	0	1	0	0	0	41	0	0	53	4	0	0	0	0	0	0	0	0	32	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	10	74	42	3	253	97	586	606	5	42	22	7	2	1	0	545	135	3912	2375	2034	2039	25	128	66	4420	2109	4677	80	141	308	63	88	80	50	0	25	7	7	1	1	0	0	62	281	160	40	0	11	12	14	0	0	0	1	2	59	6	3	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0
98	20	166	187	3	663	1087	1173	2997	17	57	52	50	0	1	0	1663	4405	9064	3987	11595	25250	134	248	421	8069	11658	20675	243	258	954	109	746	333	833	2	0	10	17	4	11	0	0	108	368	389	305	2	0	16	0	0	0	0	6	2	275	8	12	32	0	0	0	0	2	0	0	0	0	0	0	0	0	0
103	9	74	36	0	290	84	571	574	8	0	0	9	0	0	0	714	126	4339	2194	2191	1949	63	0	0	4160	2217	4357	126	0	0	55	129	59	60	1	0	0	0	0	1	0	0	60	0	0	61	2	0	0	0	0	0	0	0	0	45	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255	8	59	26	2	225	45	425	358	3	41	10	5	2	1	0	581	45	3157	1536	1276	879	27	188	20	3162	1137	2567	39	205	201	42	70	32	25	0	41	10	5	0	0	0	0	37	267	48	15	0	16	17	10	0	0	0	5	0	18	4	1	4	0	2	0	0	1	0	0	0	0	0	0	0	0	0
19	3	22	3	0	67	1	179	44	4	0	0	0	0	0	0	111	0	1068	739	134	22	20	0	0	1287	158	354	65	0	0	18	0	0	0	1	0	0	0	0	0	0	0	16	0	0	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300	9	78	35	1	347	77	585	583	8	15	7	13	0	0	0	996	105	5057	2172	2484	1847	72	49	21	4206	2288	4300	150	51	100	75	243	90	83	3	0	0	0	0	1	0	0	56	102	58	56	0	0	0	0	0	0	0	2	0	44	3	4	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0
301	7	44	20	1	152	30	317	242	4	20	5	1	0	0	0	372	25	2153	1097	797	528	35	96	10	2373	671	1733	52	90	99	28	19	11	4	1	0	0	0	0	0	0	0	28	129	23	21	1	0	0	0	0	0	0	3	0	8	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	3	26	3	0	110	1	212	52	6	0	0	0	0	0	0	306	0	1729	889	220	26	44	0	0	1519	206	418	110	0	0	27	0	0	0	2	0	0	0	0	0	0	0	14	0	0	12	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326	6	45	14	1	169	16	361	203	4	18	4	2	0	0	0	390	9	2605	1439	749	339	28	68	6	2706	685	1582	52	79	70	36	28	20	6	0	0	0	0	0	0	0	0	28	138	25	15	0	0	0	0	0	0	0	4	0	20	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200	3	12	3	0	19	1	102	24	0	0	0	0	0	0	0	15	0	316	413	38	12	0	0	0	802	46	202	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256	6	45	15	0	171	20	332	219	6	0	0	3	0	0	0	435	15	2506	1163	805	426	47	0	0	2513	730	1555	90	0	0	28	48	23	12	0	0	0	0	1	0	0	0	36	0	0	29	0	0	0	0	0	0	0	0	0	29	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	10	67	43	2	207	104	486	559	4	28	16	8	0	0	0	397	155	2997	1743	1670	1971	20	89	54	3539	1749	3970	47	93	217	34	104	48	54	1	0	0	0	0	1	0	0	43	219	99	33	0	0	0	0	0	0	0	0	1	42	1	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	6	39	15	0	116	20	270	193	2	0	0	1	0	0	0	204	15	1575	902	567	382	14	0	0	2065	595	1315	27	0	0	20	13	4	4	0	0	0	0	0	0	0	0	26	0	0	9	0	0	0	0	0	0	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	7	60	20	1	234	30	423	332	3	16	5	6	0	0	0	563	25	3241	1476	1258	724	14	55	10	3076	1339	2273	42	63	76	25	89	42	26	1	0	0	0	1	0	0	0	42	114	40	16	0	0	0	0	0	0	0	1	0	32	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	10	79	44	1	304	112	608	684	10	13	8	7	0	0	0	758	182	4439	2210	2594	2566	96	37	28	4352	2540	5124	147	37	102	72	105	54	54	2	0	0	0	0	0	0	0	56	90	64	83	0	0	0	0	0	0	0	1	0	69	3	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115	6	39	13	2	110	13	269	172	4	21	6	1	0	1	0	174	6	1463	912	493	261	26	45	6	2022	551	1175	53	54	61	22	12	5	2	0	0	5	3	0	0	0	0	19	142	44	20	0	0	11	0	0	0	0	0	0	8	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134	7	53	21	0	205	35	355	306	9	0	0	6	0	0	0	509	35	2706	1302	1149	738	65	0	0	2698	1050	2036	137	0	0	34	81	23	27	3	0	0	0	0	1	0	0	18	0	0	48	1	0	0	0	0	0	0	0	0	21	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	11	98	54	1	461	156	744	940	9	14	9	13	0	0	0	1607	294	6858	2784	4358	3972	100	42	36	5263	3907	6942	131	48	123	93	204	105	114	1	0	0	0	3	0	0	0	87	83	81	84	1	0	0	0	0	0	0	1	0	100	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268	8	51	27	1	156	50	391	336	6	17	6	2	0	0	0	300	55	2353	1474	1010	911	34	63	15	2848	996	2535	89	69	102	29	19	10	12	1	0	0	0	0	0	0	0	26	130	34	39	0	0	0	0	0	0	0	1	0	22	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
304	5	39	10	0	132	10	280	154	3	0	0	1	0	0	0	252	5	1842	1012	514	228	20	0	0	2020	576	1078	41	0	0	19	14	6	3	0	0	0	0	0	0	0	0	21	0	0	12	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	3	20	3	0	69	1	134	40	2	0	0	0	0	0	0	161	0	924	406	138	20	18	0	0	1026	119	268	23	0	0	14	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	6	38	15	0	115	20	304	188	2	0	0	1	0	0	0	208	15	1746	1234	563	372	12	0	0	2333	562	1481	32	0	0	20	12	9	4	0	0	0	0	0	0	0	0	31	0	0	9	1	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190	12	79	64	2	246	200	566	820	4	23	20	12	1	0	0	464	406	3424	2038	2482	3743	28	59	88	4151	2543	5775	50	58	223	40	147	87	108	1	12	0	0	3	1	0	0	41	166	125	35	2	7	0	9	0	0	0	2	1	43	2	7	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0
284	5	23	10	0	48	10	196	90	1	0	0	1	0	0	0	59	5	798	824	183	132	4	0	0	1400	190	762	12	0	0	11	9	7	3	0	0	0	0	0	0	0	0	18	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	4	24	6	0	69	4	215	70	2	0	0	1	0	0	0	139	1	1207	914	194	68	4	0	0	1642	186	619	32	0	0	13	13	8	2	1	0	0	0	0	0	0	0	21	0	0	6	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	8	60	28	0	220	56	510	400	6	0	0	10	0	0	0	529	70	3722	2193	1383	1143	32	0	0	3737	1341	3292	108	0	0	47	155	106	57	2	0	0	0	1	1	0	0	54	0	0	36	1	0	0	0	0	0	0	0	0	30	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118	9	81	35	1	365	77	592	621	9	13	7	6	1	0	0	1053	105	5278	2023	2743	2022	81	48	21	4350	2629	4409	123	30	88	53	113	43	36	0	12	0	0	2	1	0	0	48	96	63	63	1	6	0	7	0	0	0	0	0	62	0	8	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
126	4	45	6	0	234	4	341	131	9	0	0	2	0	0	0	752	1	3462	1300	666	127	89	0	0	2526	693	973	156	0	0	40	36	10	4	2	0	0	0	0	0	0	0	27	0	0	25	1	0	0	0	0	0	0	0	0	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
241	11	79	53	2	256	147	563	745	7	31	18	7	0	0	0	497	259	3490	2065	2360	3040	33	107	70	4197	2543	5196	98	115	272	42	93	43	53	3	0	0	0	0	1	0	0	41	231	120	65	2	0	0	0	0	0	0	2	1	56	1	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
244	5	31	10	0	90	10	205	124	0	0	0	0	0	0	0	164	5	1156	643	360	186	0	0	0	1579	368	806	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
275	7	55	20	1	204	30	410	314	7	8	5	3	1	0	0	471	25	3104	1588	1156	702	52	13	10	3049	1174	2314	121	14	39	37	47	19	14	1	8	0	0	0	0	0	0	37	44	44	40	3	6	0	5	0	0	0	0	0	24	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280	9	77	36	0	326	84	580	608	13	0	0	4	0	0	0	870	126	4692	2157	2552	2103	120	0	0	4218	2457	4457	180	0	0	50	56	24	25	5	0	0	0	0	1	0	0	43	0	0	99	0	0	0	0	0	0	0	0	0	65	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
310	7	69	21	0	303	35	491	402	9	0	0	6	0	0	0	785	35	4209	1773	1709	975	71	0	0	3586	1868	2775	134	0	0	50	109	37	30	2	0	0	0	0	0	0	0	44	0	0	49	1	0	0	0	0	0	0	0	0	46	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318	6	48	15	0	179	20	373	238	2	0	0	1	0	0	0	420	15	2678	1418	879	472	15	0	0	2783	911	1807	32	0	0	36	16	10	4	0	0	0	0	0	0	0	0	32	0	0	10	1	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	9	80	33	3	337	63	554	573	6	55	21	5	1	0	0	897	66	4577	1964	2352	1604	53	242	57	4078	2389	3857	95	262	377	53	89	29	27	1	13	0	0	0	0	0	0	43	391	175	42	1	5	0	7	0	0	0	6	3	54	4	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207	12	71	64	2	192	201	577	729	4	28	18	12	0	1	0	318	414	2924	2334	1889	3307	26	93	72	4297	2005	5816	49	85	245	37	130	100	110	1	0	9	9	0	1	0	0	59	220	97	41	0	0	10	0	0	0	0	0	0	49	5	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233	8	44	26	2	109	45	319	278	5	28	10	1	0	1	0	157	45	1520	1158	673	706	26	83	20	2338	711	1975	82	94	139	20	7	5	5	0	0	8	5	0	0	0	0	26	210	47	31	0	0	12	0	0	0	0	4	0	17	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
303	3	24	3	0	82	1	160	46	5	0	0	1	0	0	0	158	0	1085	508	152	22	30	0	0	1147	175	310	50	0	0	16	12	4	1	2	0	0	0	0	0	0	0	16	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	7	40	21	0	100	35	324	232	0	0	0	4	0	0	0	141	35	1605	1318	557	563	0	0	0	2395	616	1866	0	0	0	20	43	22	17	0	0	0	0	0	1	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82	8	72	28	0	348	56	531	492	6	0	0	6	0	0	0	1279	70	5161	1959	2341	1440	70	0	0	3973	2063	3556	115	0	0	70	93	43	36	1	0	0	0	1	0	0	0	47	0	0	41	0	0	0	0	0	0	0	0	0	37	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	7	47	21	0	143	35	339	268	1	0	0	7	0	0	0	259	35	1992	1195	784	635	6	0	0	2531	832	1886	19	0	0	17	70	50	35	0	0	0	0	2	0	0	0	27	0	0	6	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97	8	65	28	0	252	56	468	447	9	0	0	4	0	0	0	620	70	3588	1705	1713	1317	86	0	0	3469	1723	3157	135	0	0	42	51	19	24	3	0	0	0	0	0	0	0	39	0	0	62	0	0	0	0	0	0	0	0	0	40	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197	7	58	21	0	239	35	410	338	4	0	0	5	0	0	0	650	35	3295	1403	1372	820	35	0	0	3096	1319	2350	58	0	0	32	60	31	25	1	0	0	0	1	0	0	0	35	0	0	24	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209	4	26	6	0	84	4	204	78	2	0	0	0	0	0	0	187	1	1295	756	252	78	12	0	0	1597	235	604	33	0	0	16	0	0	0	0	0	0	0	0	0	0	0	21	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
